,ticker,name,description,logoid,type,typespecs,Value.Traded,currency,close,pricescale,minmov,fractional,minmove2,change,volume,relative_volume_10d_calc,market_cap_basic,fundamental_currency_code,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,market,sector,recommendation_mark
483,NYSE:UGI,UGI,UGI Corporation,ugi,stock,['common'],184769669.14000002,USD,35.14,100,1,false,0,0.08544574195386254,5258101,3.351275933329628,7552436856.399886,USD,18.52203246890154,1.8972,-39.19425659433992,4.27228709769297,Distribution services,america,Distribution Services,1.25
484,NASDAQ:EXAS,EXAS,Exact Sciences Corporation,exact-sciences,stock,['common'],184145319.29999998,USD,40.91,100,1,false,0,-0.19516955354965942,4501230,0.9772666096764729,7745044986.815319,USD,,-5.4205,-464.22400333090457,0.0,Health technology,america,Health Technology,1.222222
485,NYSE:ZBH,ZBH,"Zimmer Biomet Holdings, Inc.",zimmer-biomet,stock,['common'],184028798.4,USD,100.02,100,1,false,0,0.7656659278662007,1839920,0.8749349714349842,19813560124.35583,USD,24.355914868747867,4.1066,-14.388759172781853,0.967156961515212,Health technology,america,Health Technology,1.709677
486,NYSE:EME,EME,"EMCOR Group, Inc.",emcor,stock,['common'],183875293.15,USD,614.69,100,1,false,0,-0.5709941444793071,299135,0.68238064811505,27516136578.95604,USD,25.507925968960084,24.098,38.023861208639524,0.161754715149947,Industrial services,america,Industrial Services,1.6
487,NYSE:FTV,FTV,Fortive Corporation,fortive,stock,['common'],183153332.48,USD,46.72,100,1,false,0,-0.8067940552017039,3920234,0.7419967743237196,15807073023.157537,USD,21.088742439288616,2.2154,-11.12804878048781,0.679405520169851,Electronic technology,america,Electronic Technology,1.704545
488,NASDAQ:FLY,FLY,Firefly Aerospace Inc.,,stock,['common'],182646932.01999998,USD,53.62,100,1,false,0,6.876619493721339,3406321,,7702458951.04,USD,,,,0.0,Electronic technology,america,Electronic Technology,
489,NYSE:LMND,LMND,"Lemonade, Inc.",lemonade,stock,['common'],181266709.9,USD,52.37,100,1,false,0,6.921192323397307,3461270,0.8627780637554969,3869431442.6727233,USD,,-2.8222,4.947627227105858,0.0,Finance,america,Finance,2.4
490,NYSE:CE,CE,Celanese Corporation,celanese,stock,['common'],181034148.5,USD,47.42,100,1,false,0,-1.3111342351716868,3817675,1.9423538845729427,5188097113.836421,USD,,-15.2134,-183.67424388258524,1.64412070759625,Process industries,america,Process Industries,1.738095
491,NYSE:AMP,AMP,"Ameriprise Financial, Inc.",ameriprise-financial,stock,['common'],180865943.6,USD,506.65,100,1,false,0,0.3346799746514571,356984,0.8783164698854348,47762685404.83504,USD,15.763011912873306,32.1417,10.109384153172075,1.19613434727503,Finance,america,Finance,1.733333
492,NASDAQ:SWKS,SWKS,"Skyworks Solutions, Inc.",skyworks-solutions,stock,['common'],180826647.78,USD,70.53,100,1,false,0,-0.7737760270118137,2563826,0.7940359762970989,10468596537.303463,USD,28.101840784126228,2.5098,-48.21524367597904,3.93922341024198,Electronic technology,america,Electronic Technology,2.066667
493,NASDAQ:XEL,XEL,Xcel Energy Inc.,xcel-energy,stock,['common'],180293666.17499998,USD,72.675,100,1,false,0,-0.8932224192008743,2480821,0.6207197956746244,42981900775.761635,USD,20.160619174434085,3.6048,7.715293133329348,3.04786581208237,Utilities,america,Utilities,1.4
494,NASDAQ:TPG,TPG,TPG Inc.,tpg-partners,stock,['common'],180057272.36,USD,61.46,100,1,false,0,-0.38897893030794484,2929666,1.564557504176857,22706716783.253155,USD,,-0.1836,46.11094804813619,2.82009724473258,Finance,america,Finance,1.538462
495,NYSE:CDE,CDE,"Coeur Mining, Inc.",coeur-mining,stock,['common'],179727710.785,USD,11.615,100,1,false,0,-0.30042918454935746,15473759,1.1255213482044217,7465142590.299142,USD,29.78205128205128,0.39,,0.0,Non-energy minerals,america,Non-Energy Minerals,1.055556
496,NYSE:ADM,ADM,Archer-Daniels-Midland Company,archer-daniels-midland,stock,['common'],178528366.36,USD,58.28,100,1,false,0,0.7607192254495119,3063287,0.8786027080111423,28001469824.67358,USD,25.651408450704228,2.272,-54.455247068256995,3.49239280774551,Process industries,america,Process Industries,1.964286
497,NASDAQ:SFM,SFM,"Sprouts Farmers Market, Inc.",sprouts-farmers-markets,stock,['common'],178500791.64000002,USD,148.74,100,1,false,0,-0.16779649640915498,1200086,0.6368502708860776,14535791567.748709,USD,30.644031480489517,4.8538,52.36690105474635,0.0,Retail trade,america,Retail Trade,1.555556
498,NASDAQ:CPB,CPB,The Campbell's Company,campbell-soup,stock,['common'],178328857.46,USD,32.11,100,1,false,0,-1.0172626387176273,5553686,1.074707585217287,9572953071.62423,USD,21.215725140403038,1.5135,-38.72717703736691,4.74722564734895,Consumer non-durables,america,Consumer Non-Durables,2.065217
499,NYSE:BAX,BAX,Baxter International Inc.,baxter,stock,['common'],178103135.34,USD,23.46,100,1,false,0,-0.9708737864077688,7591779,0.5065726173969175,12049549698.815535,USD,,-0.2655,66.71263791374122,3.37695230054876,Health technology,america,Health Technology,1.9
