,ticker,name,description,logoid,type,typespecs,cash_n_short_term_invest_fq,fundamental_currency_code,close,pricescale,minmov,fractional,minmove2,currency,change,volume,market_cap_basic,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector.tr,sector,market,recommendation_mark,relative_volume_10d_calc
395,NYSE:XYL,XYL,Xylem Inc.,xylem,stock,['common'],1170000000.0,USD,142.87,100,1,false,0,USD,0.1542236242551692,957738,34775939955.0192,37.134168529396476,3.8474,22.112546418256258,1.06554504030845,Producer manufacturing,Producer Manufacturing,america,1.4375,0.6792624170938396
396,NASDAQ:QRVO,QRVO,"Qorvo, Inc.",qorvo,stock,['common'],1165478000.0,USD,86.98,100,1,false,0,USD,-1.2600749233738215,1254932,8059067752.620275,101.51727357609711,0.8568,,0.0,Electronic technology,Electronic Technology,america,1.844828,0.4857376034885204
397,NASDAQ:Z,Z,"Zillow Group, Inc.",zillow-group,stock,['common'],1163000000.0,USD,79.4,100,1,false,0,USD,-1.8783984181908007,2569151,18997585978.311916,,-0.2669,55.825885468387945,0.0,Technology services,Technology Services,america,1.62069,0.883503939184938
398,NYSE:DDS,DDS,"Dillard's, Inc.",dillards,stock,['common'],1158992000.0,USD,467.41,100,1,false,0,USD,-0.7748482146647937,114671,7297656764.550441,12.914661170086372,36.1922,-17.784426104754306,0.212287182099945,Retail trade,Retail Trade,america,2.5,1.0101053699752827
399,NYSE:EXPD,EXPD,"Expeditors International of Washington, Inc.",expeditors,stock,['common'],1156162000.0,USD,116.97,100,1,false,0,USD,-0.12807377049180813,1313961,15874995787.355022,19.086236436322103,6.1285,31.583467525496516,1.28073770491803,Transportation,Transportation,america,2.411765,0.8429153110552459
400,NASDAQ:ILMN,ILMN,"Illumina, Inc.",illumina,stock,['common'],1155000000.0,USD,94.78,100,1,false,0,USD,0.23265651438240148,1481841,14567685334.45516,12.004002178400903,7.8957,,0.0,Health technology,Health Technology,america,1.72,0.6358889973992696
401,NASDAQ:BEAM,BEAM,Beam Therapeutics Inc.,beam-therapeutics,stock,['common'],1150337000.0,USD,17.165,100,1,false,0,USD,-2.5822928490351975,1938348,1736446249.236379,,-4.5089,-150.04991126885537,0.0,Health technology,Health Technology,america,1.205882,0.8476227008754396
402,NASDAQ:MPWR,MPWR,"Monolithic Power Systems, Inc.",monolithic-power-system,stock,['common'],1146077000.0,USD,797.51,100,1,false,0,USD,-0.8429795223116007,540406,38194346513.45912,20.767624265655595,38.4016,356.74322347372055,0.698752937373336,Electronic technology,Electronic Technology,america,1.394737,0.6480585740591173
403,NYSE:HIMS,HIMS,"Hims & Hers Health, Inc.",hims-and-hers-health,stock,['common'],1144615000.0,USD,49.98,100,1,false,0,USD,-3.773584905660379,26911141,11296458085.698112,62.553191489361694,0.799,968.1818181818181,0.0,Health services,Health Services,america,1.866667,0.6354783000563996
404,NYSE:IP,IP,International Paper Company,international-paper,stock,['common'],1135000000.0,USD,47.16,100,1,false,0,USD,-0.8201892744479509,3116203,24899636223.793056,,-0.0978,-107.50517995549076,3.89064143007361,Process industries,Process Industries,america,1.71875,0.4802385242991105
405,NASDAQ:HTZ,HTZ,"Hertz Global Holdings, Inc",hertz,stock,['common'],1129000000.0,USD,5.4,100,1,false,0,USD,-2.8776978417266053,9124634,1678245429.4964032,,-8.2935,-212.9268384711165,0.0,Finance,Finance,america,2.35,1.2644179568242633
406,NYSE:GHC,GHC,Graham Holdings Company,graham-holdings,stock,['common'],1127496000.0,USD,994.48,100,1,false,0,USD,2.169803567025561,25899,4335804654.545574,6.382952776752619,155.8025,425.88898452399036,0.731486808580587,Consumer services,Consumer Services,america,3.0,0.5190835716733776
407,NASDAQ:WIX,WIX,Wix.com Ltd.,wix,stock,['common'],1126996000.0,USD,115.43,100,1,false,0,USD,-6.03988603988603,1888968,6425777330.551568,41.54100838521611,2.7787,123.65582743077917,0.0,Technology services,Technology Services,america,1.203704,0.9903288996184784
408,NASDAQ:TPG,TPG,TPG Inc.,tpg-partners,stock,['common'],1125200000.0,USD,61.46,100,1,false,0,USD,-0.38897893030794484,2929666,22706716783.253155,,-0.1836,46.11094804813619,2.82009724473258,Finance,Finance,america,1.538462,1.564557504176857
409,NASDAQ:PODD,PODD,Insulet Corporation,insulet,stock,['common'],1121600000.0,USD,304.84,100,1,false,0,USD,-0.7359166395311129,725858,21458459987.729595,92.77214766121915,3.2859,-40.327970072276905,0.0,Health technology,Health Technology,america,1.25,0.9221025357572012
410,NYSE:KEN,KEN,Kenon Holdings Ltd.,kenon-ltd,stock,['common'],1119000000.0,USD,43.55,100,1,false,0,USD,1.3497789155224535,8201,2271143097.132883,3.8149215554017712,11.4157,,11.1705841284617,Utilities,Utilities,america,,0.36867706029382674
411,AMEX:SEB,SEB,Seaboard Corporation,seaboard,stock,['common'],1117000000.0,USD,3477.09,100,1,false,0,USD,-1.3896412173257064,971,3335200441.2547355,24.261075065046885,143.3197,-44.598625245174404,0.255240223590436,Process industries,Process Industries,america,,0.4446377873431633
412,NYSE:NVST,NVST,Envista Holdings Corporation,envista-holdings,stock,['common'],1110600000.0,USD,20.16,100,1,false,0,USD,-0.3952569169960391,2029559,3350223374.7984195,64.32673899170389,0.3134,,0.0,Health technology,Health Technology,america,1.821429,0.5880834091584889
413,NASDAQ:CHYM,CHYM,"Chime Financial, Inc.",chime-financial-inc,stock,['common'],1106862000.0,USD,30.21,100,1,false,0,USD,4.569055036344757,3871332,11009174696.630322,,-2.6046,-829.8821849339522,0.0,Technology services,Technology Services,america,1.428571,1.6702504293590608
414,NASDAQ:GTLB,GTLB,GitLab Inc.,gitlab,stock,['common'],1104832000.0,USD,38.82,100,1,false,0,USD,-3.958436417615045,4533546,6413063946.216724,389.36810431293884,0.0997,,0.0,Technology services,Technology Services,america,1.233333,1.240125021715987
415,NYSE:APTV,APTV,Aptiv PLC,aptiv,stock,['common'],1101000000.0,USD,66.78,100,1,false,0,USD,-0.17937219730942383,2344048,14542000537.035873,11.063801587170099,6.0359,-43.087614090669085,0.0,Producer manufacturing,Producer Manufacturing,america,1.5,0.7100682772406027
416,NYSE:UNP,UNP,Union Pacific Corporation,union-pacific,stock,['common'],1098000000.0,USD,219.65,100,1,false,0,USD,-1.1654067674586048,4419639,130261194174.18849,19.07926167209555,11.5125,8.150381873009605,2.41180705543557,Transportation,Transportation,america,1.428571,0.7402867988059237
417,NASDAQ:DUOL,DUOL,"Duolingo, Inc.",duolingo,stock,['common'],1097883000.0,USD,340.59,100,1,false,0,USD,-8.03315871901496,2715982,15458573280.419455,141.540954993143,2.4063,73.60219320395352,0.0,Technology services,Technology Services,america,1.461538,1.166499042163078
418,NASDAQ:IAC,IAC,IAC Inc.,iac-interactivecorp,stock,['common'],1095571000.0,USD,34.07,100,1,false,0,USD,-0.29265437518291315,1529677,2730958178.0318995,,-5.3014,-138.8018018018018,0.0,Technology services,Technology Services,america,1.233333,0.7672323801108027
419,NYSE:CYD,CYD,China Yuchai International Limited,china-yuchai-international-limited,stock,['common'],1093602260.87781,USD,28.16,100,1,false,0,USD,-2.052173913043478,389697,1056515947.0302609,17.203250045818315,1.6369,39.01486199575372,1.84347826086957,Producer manufacturing,Producer Manufacturing,america,,1.3490650460683122
420,NYSE:GDDY,GDDY,GoDaddy Inc.,godaddy,stock,['common'],1086700000.0,USD,135.77,100,1,false,0,USD,1.8147731533558427,4309597,19345622400.853546,24.194956785173304,5.6115,-55.11877149484123,0.0,Technology services,Technology Services,america,1.421053,1.8016886118367545
421,NYSE:NOV,NOV,NOV Inc.,national-oilwell-varco,stock,['common'],1080000000.0,USD,11.88,100,1,false,0,USD,-0.1680672268907527,4633976,4411813042.315967,9.760105159382189,1.2172,-54.295584259537385,2.52100840336134,Industrial services,Industrial Services,america,1.645833,0.9658547324031831
422,NYSE:SYY,SYY,Sysco Corporation,sysco,stock,['common'],1071000000.0,USD,79.87,100,1,false,0,USD,-0.9671419714817124,3373979,38717117291.64241,21.380196482586932,3.7357,-3.964112187973981,2.56664600123993,Distribution services,Distribution Services,america,1.525,0.8367011134740914
423,NYSE:KVUE,KVUE,Kenvue Inc.,kenvue,stock,['common'],1070000000.0,USD,21.22,100,1,false,0,USD,-0.5623242736644846,18729426,40722661961.44517,28.8276049449803,0.7361,26.06610721013872,3.84254920337395,Consumer non-durables,Consumer Non-Durables,america,1.775,0.79490911529379
424,NYSE:WHR,WHR,Whirlpool Corporation,whirlpool,stock,['common'],1068000000.0,USD,82.23,100,1,false,0,USD,-1.7680086011229124,1236983,4596196902.9633255,,-2.6882,-127.82815734989647,8.36220284314897,Consumer durables,Consumer Durables,america,2.0,0.36923257581110125
425,NASDAQ:CZR,CZR,"Caesars Entertainment, Inc.",caesars,stock,['common'],1067000000.0,USD,24.0,100,1,false,0,USD,-0.16638935108152725,6020129,4991796943.427621,,-0.925,28.12742812742812,0.0,Consumer services,Consumer Services,america,1.275,0.7426782010755427
426,NASDAQ:ALAB,ALAB,"Astera Labs, Inc.",astera-labs,stock,['common'],1066162000.0,USD,179.43,100,1,false,0,USD,0.0836680053547555,4766603,29824701294.83986,314.6238821672804,0.5703,,0.0,Electronic technology,Electronic Technology,america,1.205882,0.5904902512928007
427,NYSE:POST,POST,"Post Holdings, Inc.",post-holdings,stock,['common'],1064000000.0,USD,106.85,100,1,false,0,USD,-1.028158577250833,1101986,5953532083.392923,18.293100496490325,5.841,11.388687592966932,0.0,Consumer non-durables,Consumer Non-Durables,america,1.318182,1.5440902208525447
428,NYSE:MLI,MLI,"Mueller Industries, Inc.",mueller-industries,stock,['common'],1063342000.0000001,USD,89.97,100,1,false,0,USD,0.999101930848676,729032,9959746885.536371,14.281859165661311,6.2996,30.45351004348727,1.01032779524023,Producer manufacturing,Producer Manufacturing,america,1.0,0.7303380635590627
429,NYSE:TPR,TPR,"Tapestry, Inc.",tapestry,stock,['common'],1057000000.0,USD,107.96,100,1,false,0,USD,-1.0358419653497202,4417073,22422226736.937572,28.407536048836963,3.8004,0.6195393169181795,1.2833440278669,Retail trade,Retail Trade,america,1.452381,1.0569244805123765
430,NYSE:PSX,PSX,Phillips 66,phillips-66,stock,['common'],1052000000.0,USD,118.37,100,1,false,0,USD,-0.6379585326953672,1699625,47836184837.915474,28.487196765498656,4.1552,-64.32079684011678,3.90329891714933,Energy minerals,Energy Minerals,america,1.586957,0.7280090197088966
431,NYSE:WSM,WSM,"Williams-Sonoma, Inc.",williams-sonoma,stock,['common'],1047181000.0,USD,200.0,100,1,false,0,USD,0.29084344599338713,1061727,24599612201.384014,22.639800769753226,8.834,8.431220925237197,1.23357737438572,Retail trade,Retail Trade,america,1.652174,0.7833277101715435
432,NYSE:KFY,KFY,Korn Ferry,korn-ferry,stock,['common'],1043352000.0000001,USD,70.59,100,1,false,0,USD,-0.6334459459459498,221702,3665103538.0561657,15.28616903787436,4.6179,42.93363872725021,2.39301801801802,Commercial services,Commercial Services,america,1.3,0.8589009343998537
433,NYSE:EPAM,EPAM,"EPAM Systems, Inc.",epam-sys,stock,['common'],1042553000.0000001,USD,151.8,100,1,false,0,USD,-3.924050632911385,993720,8454791068.663292,21.64520682722334,7.0131,0.5635378129570663,0.0,Technology services,Technology Services,america,1.35,1.0977569510963927
434,NYSE:HCA,HCA,"HCA Healthcare, Inc.",hca-healthcare,stock,['common'],1040000000.0,USD,382.91,100,1,false,0,USD,0.34066193233930225,991572,89598447552.0053,16.08453295583905,23.8061,11.701748294404144,0.723251487120358,Health services,Health Services,america,1.534483,0.686965133595144
435,NASDAQ:PTON,PTON,"Peloton Interactive, Inc.",peloton-interactive-inc,stock,['common'],1039500000.0,USD,8.25,100,1,false,0,USD,5.229591836734696,27901499,3287056230.8992352,,-0.3089,79.65755679947316,0.0,Consumer services,Consumer Services,america,1.547619,1.3057039048763353
436,NYSE:CCK,CCK,"Crown Holdings, Inc.",crown-holdings,stock,['common'],1038000000.0,USD,100.78,100,1,false,0,USD,-0.6897910918407596,924147,11728332861.738077,21.153159960539845,4.7643,32.073850248108016,1.00512416239653,Process industries,Process Industries,america,1.382353,0.7578891584635208
437,NYSE:ACHR,ACHR,Archer Aviation Inc.,archer-aviation,stock,['common'],1036900000.0000001,USD,9.54,100,1,false,0,USD,-1.851851851851867,42454649,6048465558.333331,,-1.2422,24.35296266975214,0.0,Electronic technology,Electronic Technology,america,1.333333,1.537735968721507
438,NYSE:DKS,DKS,Dick's Sporting Goods Inc,dicks-sporting-goods,stock,['common'],1035888999.9999999,USD,211.88,100,1,false,0,USD,0.3029729217951081,943355,16970164956.586824,15.141207409101302,13.9936,15.92742937619088,2.18945275516001,Retail trade,Retail Trade,america,1.62963,0.9476999198224098
439,NYSE:AGM,AGM,Federal Agricultural Mortgage Corporation,federal-agricultural-mortgage,stock,['common'],1030329000.0,USD,179.07,100,1,false,0,USD,0.8049988741274527,69612,1908278959.7592323,10.546930217217168,16.9784,3.638683212979861,3.26503039855888,Finance,Finance,america,1.5,1.148978311821213
440,NYSE:QSR,QSR,Restaurant Brands International Inc.,restaurant-brands-international,stock,['common'],1026000000.0,USD,65.14,100,1,false,0,USD,0.9922480620155048,2570521,29614365424.98729,24.716372604818822,2.6355,-34.04819699206727,3.72093023255814,Consumer services,Consumer Services,america,1.441176,1.0897453615932526
441,NASDAQ:ALRM,ALRM,"Alarm.com Holdings, Inc.",alarm-com-holdings,stock,['common'],1024862000.0000001,USD,53.4,100,1,false,0,USD,-1.8562764197757728,483444,2664928760.6984015,22.475693421440294,2.3759,18.386566346105944,0.0,Technology services,Technology Services,america,1.611111,1.2778128288238189
442,NYSE:WU,WU,Western Union Company (The),western-union-company,stock,['common'],1023600000.0,USD,8.25,100,1,false,0,USD,2.6119402985074736,11525601,2664480089.5522394,3.1136775362318843,2.6496,61.98569419820261,11.6915422885572,Finance,Finance,america,2.361111,1.081793648930603
443,NYSE:LDOS,LDOS,"Leidos Holdings, Inc.",leidos-holdings,stock,['common'],1020000000.0,USD,177.14,100,1,false,0,USD,0.36260623229460986,907627,22726589525.969517,16.751461048172033,10.5746,231.74174927845402,0.895184135977337,Technology services,Technology Services,america,1.5,0.8295523530124668
444,NASDAQ:NTRA,NTRA,"Natera, Inc.",natera,stock,['common'],1015996000.0,USD,157.04,100,1,false,0,USD,3.349786113853244,1971877,21443275291.12524,,-1.9013,22.874411812429006,0.0,Health services,Health Services,america,1.195652,0.9928328304579832
445,NASDAQ:ALKS,ALKS,Alkermes plc,alkermes,stock,['common'],1015739000.0,USD,26.54,100,1,false,0,USD,-0.6364657431673595,1156915,4381169643.055035,12.7400153609831,2.0832,23.419633864565448,0.0,Health technology,Health Technology,america,1.34375,0.5475556493720396
446,NASDAQ:RUN,RUN,Sunrun Inc.,sunrun,stock,['common'],1011929000.0,USD,11.6,100,1,false,0,USD,-2.109704641350211,13996971,2676497949.535865,,-11.6154,-82.13092904743236,0.0,Electronic technology,Electronic Technology,america,1.576923,0.9536858217578287
447,NYSE:LAZ,LAZ,"Lazard, Inc.",lazard,stock,['common'],1011167000.0,USD,51.53,100,1,false,0,USD,-0.5212355212355136,816452,4851415052.460233,17.788594310963823,2.8968,86.13377883441494,3.86100386100386,Finance,Finance,america,1.875,0.8045150085604839
448,NASDAQ:DLTR,DLTR,"Dollar Tree, Inc.",dollar-tree,stock,['common'],1007400000.0,USD,114.29,100,1,false,0,USD,-1.575955907681707,2483925,23851845379.60971,,-13.8775,-202.02620353443018,0.0,Retail trade,Retail Trade,america,1.611111,0.8549980689677962
449,NASDAQ:NUVL,NUVL,"Nuvalent, Inc.",nuvalent,stock,['common'],1005598000.0,USD,74.95,100,1,false,0,USD,1.1334502766158459,742545,5382066504.758467,,-4.9032,-76.1586548825178,0.0,Health technology,Health Technology,america,1.083333,1.3995706358660414
450,NASDAQ:WFRD,WFRD,Weatherford International plc,weatherford,stock,['common'],1003000000.0,USD,53.78,100,1,false,0,USD,-2.9942279942279884,991370,3863286155.4614,8.26748654880861,6.505,-3.1042392826287744,1.8037518037518,Industrial services,Industrial Services,america,1.444444,1.105462705450395
451,NYSE:CPA,CPA,"Copa Holdings, S.A.",copa-airlines,stock,['common'],1000308000.0,USD,116.93,100,1,false,0,USD,-0.704823369565216,330300,4814353816.016475,7.573480834747465,15.4394,,5.46875,Transportation,Transportation,america,1.09375,0.8976792423293676
452,NYSE:FI,FI,"Fiserv, Inc.",fiserv,stock,['common'],999000000.0,USD,132.22,100,1,false,0,USD,-0.7655358751125864,3477233,71873895957.44444,22.100758867382076,5.9826,3.751105561625297,0.0,Commercial services,Commercial Services,america,1.228571,0.607924563802268
453,NASDAQ:JANX,JANX,"Janux Therapeutics, Inc.",janux-therapeutics,stock,['common'],996011000.0,USD,22.67,100,1,false,0,USD,-0.7008322382829462,861476,1362329458.7367504,,-1.7967,-96.29629629629629,0.0,Health technology,Health Technology,america,1.035714,0.9429134549891581
454,NASDAQ:STNE,STNE,StoneCo Ltd.,stoneco,stock,['common'],993130994.805647,USD,14.3,100,1,false,0,USD,-0.9695290858725678,5048052,3883051836.890582,,-0.698,-160.20355356218735,0.0,Commercial services,Commercial Services,america,1.285714,1.0188135876525264
455,NYSE:RVTY,RVTY,"Revvity, Inc.",perkinelmer,stock,['common'],992990000.0,USD,85.8,100,1,false,0,USD,-1.197604790419169,984112,9959026809.520958,36.40529531568228,2.3568,32.82984839091472,0.322432058959005,Health technology,Health Technology,america,1.55,0.5828177059530126
456,NYSE:JOBY,JOBY,"Joby Aviation, Inc.",joby-aviation,stock,['common'],990984000.0,USD,17.075,100,1,false,0,USD,2.6141826923076845,23073063,14615883684.598858,,-1.058,-120.32486463973346,0.0,Electronic technology,Electronic Technology,america,2.111111,0.5931628325322803
457,NYSE:ONON,ONON,On Holding AG,on-holding,stock,['common'],985363096.9200339,USD,45.72,100,1,false,0,USD,0.1314060446780602,15453121,14805969606.30749,64.33094132545378,0.7107,60.755485184347435,0.0,Consumer non-durables,Consumer Non-Durables,america,1.178571,2.307760073324459
458,NYSE:LRN,LRN,"Stride, Inc.",k12,stock,['common'],985266000.0,USD,150.43,100,1,false,0,USD,0.6557377049180451,718010,6562797834.285246,24.999169076345265,6.0174,28.954417847116577,0.0,Consumer services,Consumer Services,america,1.166667,0.812398062717841
459,NYSE:PAGS,PAGS,PagSeguro Digital Ltd.,pagseguro-digital,stock,['common'],984699484.081604,USD,8.52,100,1,false,0,USD,0.11750881316098458,4332604,2808263931.4265566,6.993925463799048,1.2182,9.767525680302763,0.00164512338425382,Commercial services,Commercial Services,america,1.5,0.9872585971411454
460,NASDAQ:NBIX,NBIX,"Neurocrine Biosciences, Inc.",neurocrine-biosciences,stock,['common'],975600000.0,USD,123.98,100,1,false,0,USD,-0.8239340852731791,923003,12296523934.99832,36.5949408187963,3.3879,2.3441984110201592,0.0,Health technology,Health Technology,america,1.172414,0.7069590122887919
461,NASDAQ:AKAM,AKAM,"Akamai Technologies, Inc.",akamai,stock,['common'],966624000.0,USD,70.61,100,1,false,0,USD,0.11342691053452189,3141757,10323631968.807457,25.034568338946993,2.8205,-30.07660460619282,0.0,Technology services,Technology Services,america,1.592593,1.282670358800283
462,NASDAQ:DOCU,DOCU,"DocuSign, Inc.",docusign,stock,['common'],963792000.0,USD,67.14,100,1,false,0,USD,-2.9628559040323705,3402138,13566494144.619743,12.687794092635638,5.2917,930.1148530270584,0.0,Technology services,Technology Services,america,1.73913,1.7195514265531642
463,NASDAQ:XRX,XRX,Xerox Holdings Corporation,xerox,stock,['common'],960000000.0,USD,4.2,100,1,false,0,USD,0.7194244604316606,2513623,528483486.0431655,,-11.5333,-1016.81030308899,15.5875299760192,Electronic technology,Electronic Technology,america,2.333333,0.478140917772974
464,NASDAQ:DBX,DBX,"Dropbox, Inc.",dropbox,stock,['common'],957500000.0,USD,26.87,100,1,false,0,USD,-0.14864362690449331,3804856,7555065523.877739,16.43927806668706,1.6345,-4.9930248779353565,0.0,Technology services,Technology Services,america,2.107143,1.040013498546755
465,NYSE:QGEN,QGEN,Qiagen N.V.,qiagen-nv,stock,['common'],953815000.0,USD,48.01,100,1,false,0,USD,-0.062447960033307943,1164678,10396853746.883223,28.099028444340398,1.7086,429.3060718711277,0.520399666944213,Health technology,Health Technology,america,1.6,0.7185318649021061
466,NASDAQ:COOP,COOP,Mr. Cooper Group Inc.,mr-cooper-group,stock,['common'],951000000.0,USD,180.27,100,1,false,0,USD,1.6435961771588175,799591,11536066662.096588,20.611708209467185,8.746,-17.387690331356026,0.0,Finance,Finance,america,1.6875,0.7685667280296634
467,NYSE:CE,CE,Celanese Corporation,celanese,stock,['common'],951000000.0,USD,47.42,100,1,false,0,USD,-1.3111342351716868,3817675,5188097113.836421,,-15.2134,-183.67424388258524,1.64412070759625,Process industries,Process Industries,america,1.738095,1.9423538845729427
468,NYSE:FN,FN,Fabrinet,fabrinet,stock,['common'],950677000.0,USD,332.41,100,1,false,0,USD,-3.366376929561901,574226,11910467405.794619,37.0497102095408,8.972,19.05994134586036,0.0,Electronic technology,Electronic Technology,america,1.5,1.0426073372120976
469,NYSE:FTI,FTI,TechnipFMC plc,technipfmc,stock,['common'],950000000.0,USD,34.97,100,1,false,0,USD,0.05722460658081836,2295305,14373246601.769382,16.560901685925362,2.1116,93.05174620588772,0.572246065808298,Industrial services,Industrial Services,america,1.423077,0.7044420231636409
470,NASDAQ:IDCC,IDCC,"InterDigital, Inc.",interdigital,stock,['common'],947927000.0,USD,266.31,100,1,false,0,USD,0.7948223004428382,325293,6871425903.361419,18.98038600792542,14.0308,41.03999758747901,0.79482230044283,Technology services,Technology Services,america,1.642857,0.8231741803698721
471,NASDAQ:RNW,RNW,ReNew Energy Global plc,renew-energy-global-plc,stock,['common'],945122700.634074,USD,7.51,100,1,false,0,USD,0.8053691275167733,762074,2724396233.3355703,51.227830832196446,0.1466,7.556859867938373,0.0,Utilities,Utilities,america,1.166667,1.2152551700338883
472,NASDAQ:AGIO,AGIO,"Agios Pharmaceuticals, Inc.",agios-pharmaceuticals,stock,['common'],938937000.0,USD,35.08,100,1,false,0,USD,-1.9015659955257262,665906,2038201244.8870246,3.175810248053594,11.046,,0.0,Health technology,Health Technology,america,1.375,0.46339152919009785
473,NYSE:KVYO,KVYO,"Klaviyo, Inc. Series A",klaviyo,stock,['common'],935516000.0,USD,30.07,100,1,false,0,USD,-7.047913446676973,2700115,8342649798.262442,,-0.2412,82.85226787999432,0.0,Technology services,Technology Services,america,1.142857,0.9353261629202965
474,NYSE:TK,TK,Teekay Corporation Ltd.,teekay-tankers-ltd,stock,['common'],932203000.0,USD,7.44,100,1,false,0,USD,0.13458950201885161,580776,621691816.2799463,,,,0.0,Transportation,Transportation,america,,0.7683403189749535
475,NYSE:M,M,Macy's Inc,macy-s,stock,['common'],932000000.0,USD,12.11,100,1,false,0,USD,0.24834437086092187,5721145,3288343569.556291,6.123274510795368,1.9777,5245.135135135136,5.89569536423841,Retail trade,Retail Trade,america,1.966667,0.7977707773303192
476,NYSE:CNK,CNK,"Cinemark Holdings, Inc.",cinemark,stock,['common'],931600000.0,USD,25.3,100,1,false,0,USD,1.9750100765820315,5917496,2910398463.063281,13.884315662386127,1.8222,86.50972364380758,0.644901249496171,Consumer services,Consumer Services,america,1.307692,1.1528532704253298
477,NYSE:MTH,MTH,Meritage Homes Corporation,meritage-homes,stock,['common'],930463000.0,USD,71.65,100,1,false,0,USD,-0.7067627494456638,745478,5098337918.132624,8.17334565324025,8.7663,-22.85563426761122,2.23115299334812,Consumer durables,Consumer Durables,america,1.5,0.6296369526969485
478,NYSE:XIFR,XIFR,"XPLR Infrastructure, LP",nextera-energy,stock,['common'],929000000.0,USD,9.7,100,1,false,0,USD,-2.020202020202031,1006388,1823273493.1010098,,-1.7135,-153.91077271583185,36.3131313131313,Utilities,Utilities,america,2.153846,1.0496540032564277
479,NASDAQ:SFD,SFD,"Smithfield Foods, Inc.",smithfield-foods,stock,['common'],928000000.0,USD,25.17,100,1,false,0,USD,-1.4101057579318428,1360742,9894647728.700354,,,,0.0,Consumer non-durables,Consumer Non-Durables,america,1.214286,1.8747328068114888
480,NASDAQ:QVCGA,QVCGA,"QVC Group, Inc. - Series A",qurate-retail,stock,['common'],927000000.0,USD,4.64,100,1,false,0,USD,11.538461538461526,376973,43201219.692307696,,-455.831,-1299.8218864679782,0.0,Consumer services,Consumer Services,america,,1.4872982731901006
481,NASDAQ:NDAQ,NDAQ,"Nasdaq, Inc.",nasdaq,stock,['common'],927000000.0,USD,96.94,100,1,false,0,USD,0.09292720702117027,2126298,55623708433.62066,37.247368016598784,2.6026,49.54033555504481,1.02219927723283,Finance,Finance,america,1.333333,0.65549394180048
482,NASDAQ:FRSH,FRSH,Freshworks Inc.,freshworks,stock,['common'],926196000.0,USD,12.3,100,1,false,0,USD,-2.612826603325416,4564341,3584572698.3610454,,-0.1816,47.51445086705202,0.0,Technology services,Technology Services,america,1.233333,0.636472619910034
483,NYSE:UA,UA,"Under Armour, Inc.",under-armour,stock,['common'],925158000.0,USD,4.97,100,1,false,0,USD,-4.238921001926794,14161959,2171270099.2736025,21.552471812662617,0.2306,,0.0,Consumer non-durables,Consumer Non-Durables,america,1.944444,3.217061652500454
484,NYSE:CMS,CMS,CMS Energy Corporation,cms-energy,stock,['common'],925000000.0,USD,72.92,100,1,false,0,USD,-0.7621121393576514,2404304,21827544179.688625,21.51921147376498,3.3886,4.306337919783295,2.87833424060969,Utilities,Utilities,america,1.583333,0.944994182378189
485,NYSE:CHD,CHD,"Church & Dwight Company, Inc.",church-and-dwight,stock,['common'],923200000.0,USD,91.66,100,1,false,0,USD,0.813902331720188,2470701,22329171924.750767,43.23380972595633,2.1201,-34.70588235294118,1.2730972283326,Consumer non-durables,Consumer Non-Durables,america,1.88,0.8945247266816593
486,NYSE:GWRE,GWRE,"Guidewire Software, Inc.",guidewire-software,stock,['common'],921637000.0,USD,208.91,100,1,false,0,USD,-2.044356918460174,691551,17589225554.057205,530.4977145759269,0.3938,,0.0,Technology services,Technology Services,america,1.529412,1.2000041645663082
487,NASDAQ:CLSK,CLSK,"CleanSpark, Inc.",cleanspark,stock,['common'],919487000.0,USD,9.87,100,1,false,0,USD,-1.9860973187686302,29632354,2774292817.891757,11.24273835288757,0.8779,,0.0,Technology services,Technology Services,america,1.115385,1.507661857525998
488,NASDAQ:NVCR,NVCR,NovoCure Limited,novocure,stock,['common'],914034000.0,USD,10.9,100,1,false,0,USD,-2.066486972147353,1390550,1218612228.9757411,,-1.5611,0.8636565695053062,0.0,Health technology,Health Technology,america,1.375,0.5569564300700959
489,NYSE:H,H,Hyatt Hotels Corporation,hyatt-hotels,stock,['common'],913000000.0,USD,135.01,100,1,false,0,USD,-0.6256440453408086,1239241,12887553544.559837,31.9747063281546,4.2224,-54.462215415808366,0.441631090828794,Consumer services,Consumer Services,america,1.565217,1.1851109393347896
490,NYSE:HSY,HSY,The Hershey Company,hershey,stock,['common'],912345000.0,USD,175.42,100,1,false,0,USD,-4.802735116947969,3185027,35561931697.658646,23.311008345293146,7.5252,-16.449793489363596,2.9738969989689,Consumer non-durables,Consumer Non-Durables,america,2.04,1.7561105651071784
491,NASDAQ:BLKB,BLKB,"Blackbaud, Inc.",blackbaud,stock,['common'],911814000.0,USD,61.35,100,1,false,0,USD,-4.275237946637544,258598,2976028783.0644403,,-5.7855,-836.0687022900763,0.0,Technology services,Technology Services,america,1.928571,0.5065342641935485
492,NYSE:RCUS,RCUS,"Arcus Biosciences, Inc.",arcus-biosciences,stock,['common'],911000000.0,USD,9.16,100,1,false,0,USD,1.1037527593818945,1031694,974907793.178808,,-3.1698,-2.2846079380445223,0.0,Health technology,Health Technology,america,1.208333,1.242911825512814
